module,type,name,res_id,src,value,comments
web_tour,model,"ir.module.module,description",base.module_payment_transfer,Transfer Payment Acquirer,Transfer Payment Acquirer,
web_tour,model,"ir.module.module,shortdesc",base.module_phone_validation,Phone Numbers Validation,Phone Numbers Validation,
web_tour,model,"ir.module.module,summary",base.module_phone_validation,Validate and format phone numbers,Validate and format phone numbers,
web_tour,model,"ir.module.module,description",base.module_phone_validation,"
Phone Numbers Validation
========================

This module adds the feature of validation and formatting phone numbers
according to a destination country.

It also adds phone blacklist management through a specific model storing
blacklisted phone numbers.

It adds two mixins :

  * phone.validation.mixin: parsing / formatting helpers on records, to be
    used for example in number fields onchange;
  * mail.thread.phone: handle sanitation and blacklist of records numbers;
","
Phone Numbers Validation
========================

This module adds the feature of validation and formatting phone numbers
according to a destination country.

It also adds phone blacklist management through a specific model storing
blacklisted phone numbers.

It adds two mixins :

  * phone.validation.mixin: parsing / formatting helpers on records, to be
    used for example in number fields onchange;
  * mail.thread.phone: handle sanitation and blacklist of records numbers;
",
web_tour,model,"ir.module.module,shortdesc",base.module_planning,Planning,Planning,
web_tour,model,"ir.module.module,summary",base.module_planning,Manage your employees' schedule,Manage your employees' schedule,
web_tour,model,"ir.module.module,shortdesc",base.module_point_of_sale,Point of Sale,Point of Sale,
web_tour,model,"ir.module.module,summary",base.module_point_of_sale,User-friendly PoS interface for shops and restaurants,User-friendly PoS interface for shops and restaurants,
web_tour,model,"ir.module.module,description",base.module_point_of_sale,"Odoo Point of Sale
-----------------------------

Odoo's <a href=""https://www.odoo.com/page/point-of-sale"">Point of Sale</a>
introduces a super clean interface with no installation required that runs
online and offline on modern hardwares.

It's full integration with the company inventory and accounting, gives you real
time statistics and consolidations amongst all shops without the hassle of
integrating several applications.

Work with the hardware you already have
---------------------------------------

### In your web browser

Odoo's POS is a web application that can run on any device that can display
websites with little to no setup required.

### Touchscreen or Keyboard ?

The Point of Sale works perfectly on any kind of touch enabled device, whether
it's multi-touch tablets like an iPad or keyboardless resistive touchscreen
terminals.

### Scales and Printers

Barcode scanners and printers are supported out of the box with no setup
required. Scales, cashboxes, and other peripherals can be used with the proxy
API.

Online and Offline
------------------

### Odoo's POS stays reliable even if your connection isn't

Deploy new stores with just an internet connection: **no installation, no
specific hardware required**. It works with any **iPad, Tablet PC, laptop** or
industrial POS machine.

While an internet connection is required to start the Point of Sale, it will
stay operational even after a complete disconnection.


A super clean user interface
----------------------------

### Simple and beautiful

Say goodbye to ugly, outdated POS software and enjoy the Odoo web interface
designed for modern retailer.

### Designed for Productivity

Whether it's for a restaurant or a shop, you can activate the multiple orders
in parallel to not make your customers wait.

### Blazing fast search

Scan products, browse through hierarchical categories, or get quick information
about products with the blasting fast filter across all your products.

Integrated Inventory Management
-------------------------------

Consolidate all your Sales Teams in real time: stores, ecommerce, sales
teams. Get real time control of the inventory and accurate forecasts to manage
procurements.

A full warehouse management system at your fingertips: get information about
products availabilities, trigger procurement requests, etc.

Deliver in-store customer services
----------------------------------

Give your shopper a strong experience by integrating in-store customer
services. Handle reparations, track warantees, follow customer claims, plan
delivery orders, etc.

Invoicing & Accounting Integration
----------------------------------

Produce customer invoices in just a few clicks. Control sales and cash in real
time and use Odoo's powerful reporting to make smarter decisions to improve
your store's efficiency.

No more hassle of having to integrate softwares: get all your sales and
inventory operations automatically posted in your G/L.

Unified Data Amongst All Shops
------------------------------

Get new products, pricing strategies and promotions applied automatically to
selected stores. Work on a unified customer base. No complex interface is
required to pilot a global strategy amongst all your stores.

With Odoo as a backend, you have a system proven to be perfectly suitable for
small stores or large multinationals.

Know your customers - in store and out
--------------------------------------

Successful brands integrates all their customer relationship accross all their
channels to develop accurate customer profile and communicate with shoppers as
they make buying decisions, in store or online.

With Odoo, you get a 360° customer view, including cross-channel sales,
interaction history, profiles, and more.

","Odoo Point of Sale
-----------------------------

Odoo's <a href=""https://www.odoo.com/page/point-of-sale"">Point of Sale</a>
introduces a super clean interface with no installation required that runs
online and offline on modern hardwares.

It's full integration with the company inventory and accounting, gives you real
time statistics and consolidations amongst all shops without the hassle of
integrating several applications.

Work with the hardware you already have
---------------------------------------

### In your web browser

Odoo's POS is a web application that can run on any device that can display
websites with little to no setup required.

### Touchscreen or Keyboard ?

The Point of Sale works perfectly on any kind of touch enabled device, whether
it's multi-touch tablets like an iPad or keyboardless resistive touchscreen
terminals.

### Scales and Printers

Barcode scanners and printers are supported out of the box with no setup
required. Scales, cashboxes, and other peripherals can be used with the proxy
API.

Online and Offline
------------------

### Odoo's POS stays reliable even if your connection isn't

Deploy new stores with just an internet connection: **no installation, no
specific hardware required**. It works with any **iPad, Tablet PC, laptop** or
industrial POS machine.

While an internet connection is required to start the Point of Sale, it will
stay operational even after a complete disconnection.


A super clean user interface
----------------------------

### Simple and beautiful

Say goodbye to ugly, outdated POS software and enjoy the Odoo web interface
designed for modern retailer.

### Designed for Productivity

Whether it's for a restaurant or a shop, you can activate the multiple orders
in parallel to not make your customers wait.

### Blazing fast search

Scan products, browse through hierarchical categories, or get quick information
about products with the blasting fast filter across all your products.

Integrated Inventory Management
-------------------------------

Consolidate all your Sales Teams in real time: stores, ecommerce, sales
teams. Get real time control of the inventory and accurate forecasts to manage
procurements.

A full warehouse management system at your fingertips: get information about
products availabilities, trigger procurement requests, etc.

Deliver in-store customer services
----------------------------------

Give your shopper a strong experience by integrating in-store customer
services. Handle reparations, track warantees, follow customer claims, plan
delivery orders, etc.

Invoicing & Accounting Integration
----------------------------------

Produce customer invoices in just a few clicks. Control sales and cash in real
time and use Odoo's powerful reporting to make smarter decisions to improve
your store's efficiency.

No more hassle of having to integrate softwares: get all your sales and
inventory operations automatically posted in your G/L.

Unified Data Amongst All Shops
------------------------------

Get new products, pricing strategies and promotions applied automatically to
selected stores. Work on a unified customer base. No complex interface is
required to pilot a global strategy amongst all your stores.

With Odoo as a backend, you have a system proven to be perfectly suitable for
small stores or large multinationals.

Know your customers - in store and out
--------------------------------------

Successful brands integrates all their customer relationship accross all their
channels to develop accurate customer profile and communicate with shoppers as
they make buying decisions, in store or online.

With Odoo, you get a 360° customer view, including cross-channel sales,
interaction history, profiles, and more.

",
web_tour,model,"ir.module.module,shortdesc",base.module_portal,Customer Portal,Customer Portal,
web_tour,model,"ir.module.module,summary",base.module_portal,Customer Portal,Customer Portal,
web_tour,model,"ir.module.module,description",base.module_portal,"
This module adds required base code for a fully integrated customer portal.
It contains the base controller class and base templates. Business addons
will add their specific templates and controllers to extend the customer
portal.

This module contains most code coming from odoo v10 website_portal. Purpose
of this module is to allow the display of a customer portal without having
a dependency towards website editing and customization capabilities.","
This module adds required base code for a fully integrated customer portal.
It contains the base controller class and base templates. Business addons
will add their specific templates and controllers to extend the customer
portal.

This module contains most code coming from odoo v10 website_portal. Purpose
of this module is to allow the display of a customer portal without having
a dependency towards website editing and customization capabilities.",
web_tour,model,"ir.module.module,shortdesc",base.module_portal_rating,Portal Rating,Portal Rating,
web_tour,model,"ir.module.module,description",base.module_portal_rating,"
Bridge module adding rating capabilities on portal. It includes notably
inclusion of rating directly within the customer portal discuss widget.
        ","
Bridge module adding rating capabilities on portal. It includes notably
inclusion of rating directly within the customer portal discuss widget.
        ",
web_tour,model,"ir.module.module,shortdesc",base.module_pos_adyen,POS Adyen,POS Adyen,
web_tour,model,"ir.module.module,summary",base.module_pos_adyen,Integrate your POS with an Adyen payment terminal,Integrate your POS with an Adyen payment terminal,
web_tour,model,"ir.module.module,shortdesc",base.module_pos_cache,pos_cache,pos_cache,
web_tour,model,"ir.module.module,summary",base.module_pos_cache,Enable a cache on products for a lower POS loading time.,Enable a cache on products for a lower POS loading time.,
web_tour,model,"ir.module.module,description",base.module_pos_cache,"
This creates a product cache per POS config. It drastically lowers the
time it takes to load a POS session with a lot of products.
    ","
This creates a product cache per POS config. It drastically lowers the
time it takes to load a POS session with a lot of products.
    ",
web_tour,model,"ir.module.module,shortdesc",base.module_pos_discount,Point of Sale Discounts,Point of Sale Discounts,
web_tour,model,"ir.module.module,summary",base.module_pos_discount,Simple Discounts in the Point of Sale ,Simple Discounts in the Point of Sale ,
web_tour,model,"ir.module.module,description",base.module_pos_discount,"

This module allows the cashier to quickly give percentage-based
discount to a customer.

","

This module allows the cashier to quickly give percentage-based
discount to a customer.

",
web_tour,model,"ir.module.module,shortdesc",base.module_pos_epson_printer,pos_epson_printer,pos_epson_printer,
web_tour,model,"ir.module.module,summary",base.module_pos_epson_printer,Epson ePOS Printers in PoS,Epson ePOS Printers in PoS,
web_tour,model,"ir.module.module,description",base.module_pos_epson_printer,"

Use Epson ePOS Printers without the IoT Box in the Point of Sale
","

Use Epson ePOS Printers without the IoT Box in the Point of Sale
",
web_tour,model,"ir.module.module,shortdesc",base.module_pos_epson_printer_restaurant,pos_epson_printer_restaurant,pos_epson_printer_restaurant,
web_tour,model,"ir.module.module,summary",base.module_pos_epson_printer_restaurant,Epson Printers as Order Printers,Epson Printers as Order Printers,
web_tour,model,"ir.module.module,description",base.module_pos_epson_printer_restaurant,"

Use Epson Printers as Order Printers in the Point of Sale without the IoT Box
","

Use Epson Printers as Order Printers in the Point of Sale without the IoT Box
",
web_tour,model,"ir.module.module,shortdesc",base.module_pos_hr,pos_hr,pos_hr,
web_tour,model,"ir.module.module,summary",base.module_pos_hr,Link module between Point of Sale and HR,Link module between Point of Sale and HR,
web_tour,model,"ir.module.module,description",base.module_pos_hr,"
This module allows Employees (and not users) to log in to the Point of Sale application using a barcode, a PIN number or both.
The actual till still requires one user but an unlimited number of employees can log on to that till and process sales.
    ","
This module allows Employees (and not users) to log in to the Point of Sale application using a barcode, a PIN number or both.
The actual till still requires one user but an unlimited number of employees can log on to that till and process sales.
    ",
web_tour,model,"ir.module.module,shortdesc",base.module_pos_mercury,Vantiv Payment Services,Vantiv Payment Services,
web_tour,model,"ir.module.module,summary",base.module_pos_mercury,Credit card support for Point Of Sale,Credit card support for Point Of Sale,
web_tour,model,"ir.module.module,description",base.module_pos_mercury,"
Allow credit card POS payments
==============================

This module allows customers to pay for their orders with credit
cards. The transactions are processed by Vantiv (developed by Wells
Fargo Bank). A Vantiv merchant account is necessary. It allows the
following:

* Fast payment by just swiping a credit card while on the payment screen
* Combining of cash payments and credit card payments
* Cashback
* Supported cards: Visa, MasterCard, American Express, Discover
    ","
Allow credit card POS payments
==============================

This module allows customers to pay for their orders with credit
cards. The transactions are processed by Vantiv (developed by Wells
Fargo Bank). A Vantiv merchant account is necessary. It allows the
following:

* Fast payment by just swiping a credit card while on the payment screen
* Combining of cash payments and credit card payments
* Cashback
* Supported cards: Visa, MasterCard, American Express, Discover
    ",
web_tour,model,"ir.module.module,shortdesc",base.module_pos_restaurant,Restaurant,Restaurant,
web_tour,model,"ir.module.module,summary",base.module_pos_restaurant,Restaurant extensions for the Point of Sale ,Restaurant extensions for the Point of Sale ,
web_tour,model,"ir.module.module,description",base.module_pos_restaurant,"

This module adds several features to the Point of Sale that are specific to restaurant management:
- Bill Printing: Allows you to print a receipt before the order is paid
- Bill Splitting: Allows you to split an order into different orders
- Kitchen Order Printing: allows you to print orders updates to kitchen or bar printers

","

This module adds several features to the Point of Sale that are specific to restaurant management:
- Bill Printing: Allows you to print a receipt before the order is paid
- Bill Splitting: Allows you to split an order into different orders
- Kitchen Order Printing: allows you to print orders updates to kitchen or bar printers

",
web_tour,model,"ir.module.module,shortdesc",base.module_pos_restaurant_adyen,POS Restaurant Adyen,POS Restaurant Adyen,
web_tour,model,"ir.module.module,summary",base.module_pos_restaurant_adyen,Adds American style tipping to Adyen,Adds American style tipping to Adyen,
web_tour,model,"ir.module.module,shortdesc",base.module_pos_sale,pos_sale,pos_sale,
web_tour,model,"ir.module.module,summary",base.module_pos_sale,Link module between Point of Sale and Sales,Link module between Point of Sale and Sales,
web_tour,model,"ir.module.module,description",base.module_pos_sale,"

This module adds a custom Sales Team for the Point of Sale. This enables you to view and manage your point of sale sales with more ease.
","

This module adds a custom Sales Team for the Point of Sale. This enables you to view and manage your point of sale sales with more ease.
",
web_tour,model,"ir.module.module,shortdesc",base.module_pos_six,POS Six,POS Six,
web_tour,model,"ir.module.module,summary",base.module_pos_six,Integrate your POS with a Six payment terminal,Integrate your POS with a Six payment terminal,
web_tour,model,"ir.module.module,shortdesc",base.module_procurement_jit,Just In Time Scheduling,Just In Time Scheduling,
web_tour,model,"ir.module.module,description",base.module_procurement_jit,"
This module will automatically reserve the picking from stock when a sales order is confirmed
=============================================================================================
Upon confirmation of a sales order or when quantities are added,
the picking that reserves from stock will be reserved if the
necessary quantities are available.

In the simplest configurations, this is an easy way of working:
first come, first served.  However, when not installed, you can
use manual reservation or run the schedulers where the system
will take into account the expected date and the priority.

If this automatic reservation would reserve too much, you can
still unreserve a picking.
    ","
This module will automatically reserve the picking from stock when a sales order is confirmed
=============================================================================================
Upon confirmation of a sales order or when quantities are added,
the picking that reserves from stock will be reserved if the
necessary quantities are available.

In the simplest configurations, this is an easy way of working:
first come, first served.  However, when not installed, you can
use manual reservation or run the schedulers where the system
will take into account the expected date and the priority.

If this automatic reservation would reserve too much, you can
still unreserve a picking.
    ",
web_tour,model,"ir.module.module,shortdesc",base.module_product,Products & Pricelists,Products & Pricelists,
web_tour,model,"ir.module.module,description",base.module_product,"
This is the base module for managing products and pricelists in Odoo.
========================================================================

Products support variants, different pricing methods, vendors information,
make to stock/order, different units of measure, packaging and properties.

Pricelists support:
-------------------
    * Multiple-level of discount (by product, category, quantities)
    * Compute price based on different criteria:
        * Other pricelist
        * Cost price
        * List price
        * Vendor price

Pricelists preferences by product and/or partners.

Print product labels with barcode.
    ","
This is the base module for managing products and pricelists in Odoo.
========================================================================

Products support variants, different pricing methods, vendors information,
make to stock/order, different units of measure, packaging and properties.

Pricelists support:
-------------------
    * Multiple-level of discount (by product, category, quantities)
    * Compute price based on different criteria:
        * Other pricelist
        * Cost price
        * List price
        * Vendor price

Pricelists preferences by product and/or partners.

Print product labels with barcode.
    ",
web_tour,model,"ir.module.module,shortdesc",base.module_product_email_template,Product Email Template,Product Email Template,
web_tour,model,"ir.module.module,description",base.module_product_email_template,"
Add email templates to products to be sent on invoice confirmation
==================================================================

With this module, link your products to a template to send complete information and tools to your customer.
For instance when invoicing a training, the training agenda and materials will automatically be sent to your customers.'
    ","
Add email templates to products to be sent on invoice confirmation
==================================================================

With this module, link your products to a template to send complete information and tools to your customer.
For instance when invoicing a training, the training agenda and materials will automatically be sent to your customers.'
    ",
web_tour,model,"ir.module.module,shortdesc",base.module_product_expiry,Products Expiration Date,Products Expiration Date,
web_tour,model,"ir.module.module,description",base.module_product_expiry,"
Track different dates on products and production lots.
======================================================

Following dates can be tracked:
-------------------------------
    - end of life
    - best before date
    - removal date
    - alert date

Also implements the removal strategy First Expiry First Out (FEFO) widely used, for example, in food industries.
","
Track different dates on products and production lots.
======================================================

Following dates can be tracked:
-------------------------------
    - end of life
    - best before date
    - removal date
    - alert date

Also implements the removal strategy First Expiry First Out (FEFO) widely used, for example, in food industries.
",
web_tour,model,"ir.module.module,shortdesc",base.module_product_margin,Margins by Products,Margins by Products,
web_tour,model,"ir.module.module,description",base.module_product_margin,"
Adds a reporting menu in products that computes sales, purchases, margins and other interesting indicators based on invoices.
=============================================================================================================================

The wizard to launch the report has several options to help you get the data you need.
","
Adds a reporting menu in products that computes sales, purchases, margins and other interesting indicators based on invoices.
=============================================================================================================================

The wizard to launch the report has several options to help you get the data you need.
",
web_tour,model,"ir.module.module,shortdesc",base.module_product_matrix,Product Matrix,Product Matrix,
web_tour,model,"ir.module.module,summary",base.module_product_matrix,"
       Technical module: Matrix Implementation
    ","
       Technical module: Matrix Implementation
    ",
web_tour,model,"ir.module.module,description",base.module_product_matrix,"
Please refer to Sale Matrix or Purchase Matrix for the use of this module.
    ","
Please refer to Sale Matrix or Purchase Matrix for the use of this module.
    ",
web_tour,model,"ir.module.module,shortdesc",base.module_project,Project,Project,
web_tour,model,"ir.module.module,summary",base.module_project,Organize and plan your projects,Organize and plan your projects,
web_tour,model,"ir.module.module,description",base.module_project,"Project Management
------------------

### Infinitely flexible. Incredibly easy to use.


Odoo's collaborative and realtime <a href=""https://www.odoo.com/page/project-management"">open source project management</a>
helps your team get work done. Keep track of everything, from the big picture
to the minute details, from the customer contract to the billing.

Designed to fit your own process
--------------------------------

Organize projects around your own processes. Work on tasks and issues using the
kanban view, schedule tasks using the gantt chart and control deadlines in the
calendar view. Every project may have it's own stages allowing teams to
optimize their job.

Easy to use
-----------

Get organized as fast as you can think. The easy-to-use interface takes no time
to learn, and every action is instantaneous, so there’s nothing standing
between you and your sweet productive flow.

Work Together
-------------

### Real time chats, document sharing, email integration

Use the chatter to communicate with your team or customers and share comments
and documents on tasks and issues. Integrate discussion fast with the email
integration.

Talk to others users or customers with the website live chat feature.

Collaborative Writing
---------------------

### The power of etherpad, inside your tasks

Collaboratively edit the same specifications or meeting minutes right inside
the application. The incorporated etherpad feature allows several people to
work on the same tasks, at the same time.

This is very efficient for scrum meetings, meeting minutes or complex
specifications. Every user has their own color and you can replay the whole
creation of the content.

Get Work Done
-------------

Get alerts on followed events to stay up to date with what interests you. Use
instant green/red visual indicators to scan through what has been done and what
requires your attention.

Timesheets, Contracts & Invoicing
---------------------------------

Projects are automatically integrated with customer contracts allowing you to
invoice based on time & materials and record timesheets easily.

Track Issues
------------

Single out the issues that arise in a project in order to have a better focus
on resolving them. Integrate customer interaction on every issue and get
accurate reports on your team's performance.

","Project Management
------------------

### Infinitely flexible. Incredibly easy to use.


Odoo's collaborative and realtime <a href=""https://www.odoo.com/page/project-management"">open source project management</a>
helps your team get work done. Keep track of everything, from the big picture
to the minute details, from the customer contract to the billing.

Designed to fit your own process
--------------------------------

Organize projects around your own processes. Work on tasks and issues using the
kanban view, schedule tasks using the gantt chart and control deadlines in the
calendar view. Every project may have it's own stages allowing teams to
optimize their job.

Easy to use
-----------

Get organized as fast as you can think. The easy-to-use interface takes no time
to learn, and every action is instantaneous, so there’s nothing standing
between you and your sweet productive flow.

Work Together
-------------

### Real time chats, document sharing, email integration

Use the chatter to communicate with your team or customers and share comments
and documents on tasks and issues. Integrate discussion fast with the email
integration.

Talk to others users or customers with the website live chat feature.

Collaborative Writing
---------------------

### The power of etherpad, inside your tasks

Collaboratively edit the same specifications or meeting minutes right inside
the application. The incorporated etherpad feature allows several people to
work on the same tasks, at the same time.

This is very efficient for scrum meetings, meeting minutes or complex
specifications. Every user has their own color and you can replay the whole
creation of the content.

Get Work Done
-------------

Get alerts on followed events to stay up to date with what interests you. Use
instant green/red visual indicators to scan through what has been done and what
requires your attention.

Timesheets, Contracts & Invoicing
---------------------------------

Projects are automatically integrated with customer contracts allowing you to
invoice based on time & materials and record timesheets easily.

Track Issues
------------

Single out the issues that arise in a project in order to have a better focus
on resolving them. Integrate customer interaction on every issue and get
accurate reports on your team's performance.

",
web_tour,model,"ir.module.module,shortdesc",base.module_project_timesheet_holidays,Timesheet when on Time Off,Timesheet when on Time Off,
web_tour,model,"ir.module.module,summary",base.module_project_timesheet_holidays,Schedule timesheet when on time off,Schedule timesheet when on time off,
web_tour,model,"ir.module.module,description",base.module_project_timesheet_holidays,"
Bridge module to integrate leaves in timesheet
================================================

This module allows to automatically log timesheets when employees are
on leaves. Project and task can be configured company-wide.
    ","
Bridge module to integrate leaves in timesheet
================================================

This module allows to automatically log timesheets when employees are
on leaves. Project and task can be configured company-wide.
    ",
web_tour,model,"ir.module.module,shortdesc",base.module_purchase,Purchase,Purchase,
web_tour,model,"ir.module.module,summary",base.module_purchase,"Purchase orders, tenders and agreements","Purchase orders, tenders and agreements",
web_tour,model,"ir.module.module,description",base.module_purchase,"Odoo Supply Chain
-----------------

Automate requisition-to-pay, control invoicing with the Odoo
<a href=""https://www.odoo.com/page/purchase"">Open Source Supply Chain</a>.

Automate procurement propositions, launch request for quotations, track
purchase orders, manage vendors' information, control products reception and
check vendors' invoices.

Automated Procurement Propositions
----------------------------------

Reduce inventory level with procurement rules. Get the right purchase
proposition at the right time to reduce your inventory level. Improve your
purchase and inventory performance with procurement rules depending on stock
levels, logistic rules, sales orders, forecasted manufacturing orders, etc.

Send requests for quotations or purchase orders to your vendor in one click.
Get access to product receptions and invoices from your purchase order.

Purchase Tenders
----------------

Launch purchase tenders, integrate vendor's answers in the process and
compare propositions. Choose the best offer and send purchase orders easily.
Use reporting to analyse the quality of your vendors afterwards.


Email integrations
------------------

Integrate all vendor's communications on the purchase orders (or RfQs) to get
a strong traceability on the negotiation or after sales service issues. Use the
claim management module to track issues related to vendors.

Standard Price, Average Price, FIFO
-----------------------------------

Use the costing method that reflects your business: standard price, average
price, fifo or lifo. Get your accounting entries and the right inventory
valuation in real-time; Odoo manages everything for you, transparently.

Import Vendor Pricelists
--------------------------

Take smart purchase decisions using the best prices.  Easily import vendor's
pricelists to make smarter purchase decisions based on promotions, prices
depending on quantities and special contract conditions. You can even base your
sale price depending on your vendor's prices.

Control Products and Invoices
-----------------------------

No product or order is left behind, the inventory control allows you to manage
back orders, refunds, product reception and quality control. Choose the right
control method according to your need.

Control vendor bills with no effort. Choose the right method according to
your need: pre-generate draft invoices based on purchase orders, on products
receptions, create invoices manually and import lines from purchase orders,
etc.

","Odoo Supply Chain
-----------------

Automate requisition-to-pay, control invoicing with the Odoo
<a href=""https://www.odoo.com/page/purchase"">Open Source Supply Chain</a>.

Automate procurement propositions, launch request for quotations, track
purchase orders, manage vendors' information, control products reception and
check vendors' invoices.

Automated Procurement Propositions
----------------------------------

Reduce inventory level with procurement rules. Get the right purchase
proposition at the right time to reduce your inventory level. Improve your
purchase and inventory performance with procurement rules depending on stock
levels, logistic rules, sales orders, forecasted manufacturing orders, etc.

Send requests for quotations or purchase orders to your vendor in one click.
Get access to product receptions and invoices from your purchase order.

Purchase Tenders
----------------

Launch purchase tenders, integrate vendor's answers in the process and
compare propositions. Choose the best offer and send purchase orders easily.
Use reporting to analyse the quality of your vendors afterwards.


Email integrations
------------------

Integrate all vendor's communications on the purchase orders (or RfQs) to get
a strong traceability on the negotiation or after sales service issues. Use the
claim management module to track issues related to vendors.

Standard Price, Average Price, FIFO
-----------------------------------

Use the costing method that reflects your business: standard price, average
price, fifo or lifo. Get your accounting entries and the right inventory
valuation in real-time; Odoo manages everything for you, transparently.

Import Vendor Pricelists
--------------------------

Take smart purchase decisions using the best prices.  Easily import vendor's
pricelists to make smarter purchase decisions based on promotions, prices
depending on quantities and special contract conditions. You can even base your
sale price depending on your vendor's prices.

Control Products and Invoices
-----------------------------

No product or order is left behind, the inventory control allows you to manage
back orders, refunds, product reception and quality control. Choose the right
control method according to your need.

Control vendor bills with no effort. Choose the right method according to
your need: pre-generate draft invoices based on purchase orders, on products
receptions, create invoices manually and import lines from purchase orders,
etc.

",
web_tour,model,"ir.module.module,shortdesc",base.module_purchase_mrp,Purchase and MRP Management,Purchase and MRP Management,
web_tour,model,"ir.module.module,description",base.module_purchase_mrp,"
This module provides facility to the user to install mrp and purchase modules at a time.
========================================================================================

It is basically used when we want to keep track of production orders generated
from purchase order.
    ","
This module provides facility to the user to install mrp and purchase modules at a time.
========================================================================================

It is basically used when we want to keep track of production orders generated
from purchase order.
    ",
web_tour,model,"ir.module.module,shortdesc",base.module_purchase_product_matrix,Purchase Matrix,Purchase Matrix,
web_tour,model,"ir.module.module,summary",base.module_purchase_product_matrix,"
       Add variants to your purchase orders through an Order Grid Entry.
    ","
       Add variants to your purchase orders through an Order Grid Entry.
    ",
web_tour,model,"ir.module.module,description",base.module_purchase_product_matrix,"
        This module allows to fill Purchase Orders rapidly
        by choosing product variants quantity through a Grid Entry.
    ","
        This module allows to fill Purchase Orders rapidly
        by choosing product variants quantity through a Grid Entry.
    ",
web_tour,model,"ir.module.module,shortdesc",base.module_purchase_requisition,Purchase Agreements,Purchase Agreements,
web_tour,model,"ir.module.module,description",base.module_purchase_requisition,"
This module allows you to manage your Purchase Agreements.
===========================================================

Manage calls for tenders and blanket orders. Calls for tenders are used to get
competing offers from different vendors and select the best ones. Blanket orders
are agreements you have with vendors to benefit from a predetermined pricing.
","
This module allows you to manage your Purchase Agreements.
===========================================================

Manage calls for tenders and blanket orders. Calls for tenders are used to get
competing offers from different vendors and select the best ones. Blanket orders
are agreements you have with vendors to benefit from a predetermined pricing.
",
web_tour,model,"ir.module.module,shortdesc",base.module_purchase_requisition_stock,Purchase Requisition Stock,Purchase Requisition Stock,
web_tour,model,"ir.module.module,shortdesc",base.module_purchase_stock,Purchase Stock,Purchase Stock,
web_tour,model,"ir.module.module,summary",base.module_purchase_stock,"Purchase Orders, Receipts, Vendor Bills for Stock","Purchase Orders, Receipts, Vendor Bills for Stock",
web_tour,model,"ir.module.module,shortdesc",base.module_quality_control,Quality,Quality,
web_tour,model,"ir.module.module,summary",base.module_quality_control,"Quality Alerts, Control Points","Quality Alerts, Control Points",
web_tour,model,"ir.module.module,shortdesc",base.module_rating,Customer Rating,Customer Rating,
web_tour,model,"ir.module.module,description",base.module_rating,"
This module allows a customer to give rating.
","
This module allows a customer to give rating.
",
web_tour,model,"ir.module.module,shortdesc",base.module_repair,Repairs,Repairs,
web_tour,model,"ir.module.module,summary",base.module_repair,Repair damaged products,Repair damaged products,
web_tour,model,"ir.module.module,description",base.module_repair,"
The aim is to have a complete module to manage all products repairs.
====================================================================

The following topics are covered by this module:
------------------------------------------------------
    * Add/remove products in the reparation
    * Impact for stocks
    * Invoicing (products and/or services)
    * Warranty concept
    * Repair quotation report
    * Notes for the technician and for the final customer
","
The aim is to have a complete module to manage all products repairs.
====================================================================

The following topics are covered by this module:
------------------------------------------------------
    * Add/remove products in the reparation
    * Impact for stocks
    * Invoicing (products and/or services)
    * Warranty concept
    * Repair quotation report
    * Notes for the technician and for the final customer
",
web_tour,model,"ir.module.module,shortdesc",base.module_resource,Resource,Resource,
web_tour,model,"ir.module.module,description",base.module_resource,"
Module for resource management.
===============================

A resource represent something that can be scheduled (a developer on a task or a
work center on manufacturing orders). This module manages a resource calendar
associated to every resource. It also manages the leaves of every resource.
    ","
Module for resource management.
===============================

A resource represent something that can be scheduled (a developer on a task or a
work center on manufacturing orders). This module manages a resource calendar
associated to every resource. It also manages the leaves of every resource.
    ",
web_tour,model,"ir.module.module,shortdesc",base.module_sale,Sales,Sales,
web_tour,model,"ir.module.module,summary",base.module_sale,Sales internal machinery,Sales internal machinery,
web_tour,model,"ir.module.module,description",base.module_sale,"
This module contains all the common features of Sales Management and eCommerce.
    ","
This module contains all the common features of Sales Management and eCommerce.
    ",
web_tour,model,"ir.module.module,shortdesc",base.module_sale_coupon,Sale Coupon,Sale Coupon,
web_tour,model,"ir.module.module,summary",base.module_sale_coupon,Use discount coupons in sales orders,Use discount coupons in sales orders,
web_tour,model,"ir.module.module,description",base.module_sale_coupon,Integrate coupon mechanism in sales orders.,Integrate coupon mechanism in sales orders.,
web_tour,model,"ir.module.module,shortdesc",base.module_sale_coupon_delivery,Sale Coupon Delivery,Sale Coupon Delivery,
web_tour,model,"ir.module.module,summary",base.module_sale_coupon_delivery,Allows to offer free shippings in coupon reward,Allows to offer free shippings in coupon reward,
web_tour,model,"ir.module.module,description",base.module_sale_coupon_delivery,Integrate coupon mechanism with shipping costs.,Integrate coupon mechanism with shipping costs.,
web_tour,model,"ir.module.module,shortdesc",base.module_sale_crm,Opportunity to Quotation,Opportunity to Quotation,
